bill_id,people_id,name,chamber,district,party,sponsor
1168341,20817,Lindsey Williams,Sen,SD-038,D,0
1168341,471,Andrew Dinniman,Sen,SD-019,D,0
1168341,16869,Patrick Stefano,Sen,SD-032,R,1
1168341,18795,Wayne Langerholc,Sen,SD-035,R,1
1168341,21372,Doug Mastriano,Sen,SD-033,R,0
1168341,11527,Ryan Aument,Sen,SD-036,R,1
1168341,11539,John Blake,Sen,SD-022,D,0
1168341,931,Steven Santarsiero,Sen,SD-010,D,0
1168341,467,Patrick Browne,Sen,SD-016,R,1
1168341,16870,Kristin Phillips-Hill,Sen,SD-028,R,1
1168341,419,John Sabatina,Sen,SD-005,D,0
1168341,470,Jay Costa,Sen,SD-043,D,0
1168341,14166,Michael Regan,Sen,SD-031,R,1
1168341,347,Thomas Killion,Sen,SD-009,R,1
1168341,20816,Katie Muth,Sen,SD-044,D,0
1168341,20815,Timothy Kearney,Sen,SD-026,D,0
1168341,424,Mario Scavello,Sen,SD-040,R,0
1168341,896,Richard Alloway,Sen,SD-033,R,1
1168341,19038,Giovanni DiSanto,Sen,SD-015,R,1
1168341,934,Gene Yaw,Sen,SD-023,R,0
1168341,903,Kim Ward,Sen,SD-039,R,0
1168341,465,Lisa Baker,Sen,SD-020,R,1
1168341,902,Elder Vogel,Sen,SD-047,R,1
1168341,18516,Sharif Street,Sen,SD-003,D,0
1168341,508,Donald White,Sen,SD-041,R,1
1168341,898,Lawrence Farnese,Sen,SD-001,D,0
1168341,20563,Maria Collett,Sen,SD-012,D,0
1168341,11213,James Brewster,Sen,SD-045,D,0
1168341,353,Daylin Leach,Sen,SD-017,D,0
1168360,372,Robert Mensch,Sen,SD-024,R,1
1168360,18900,Daniel Laughlin,Sen,SD-049,R,0
1168360,465,Lisa Baker,Sen,SD-020,R,0
1168360,419,John Sabatina,Sen,SD-005,D,0
1168360,20817,Lindsey Williams,Sen,SD-038,D,0
1168360,470,Jay Costa,Sen,SD-043,D,0
1168360,20816,Katie Muth,Sen,SD-044,D,1
1168360,479,John Gordner,Sen,SD-027,R,0
1168360,508,Donald White,Sen,SD-041,R,0
1168360,477,Wayne Fontana,Sen,SD-042,D,0
1168360,934,Gene Yaw,Sen,SD-023,R,1
1168360,17529,Judith Ward,Sen,SD-030,R,1
1168360,18516,Sharif Street,Sen,SD-003,D,0
1168360,347,Thomas Killion,Sen,SD-009,R,1
1168360,463,John Yudichak,Sen,SD-014,D,1
1168360,469,Jacob Corman,Sen,SD-034,R,0
1168360,339,Scott Hutchinson,Sen,SD-021,R,1
1168360,16870,Kristin Phillips-Hill,Sen,SD-028,R,1
1168360,19038,Giovanni DiSanto,Sen,SD-015,R,1
1168360,20815,Timothy Kearney,Sen,SD-026,D,1
1168360,20563,Maria Collett,Sen,SD-012,D,1
1168360,21357,Pam Iovino,Sen,SD-037,D,1
1168360,471,Andrew Dinniman,Sen,SD-019,D,1
1168360,262,David Argall,Sen,SD-029,R,0
1168360,424,Mario Scavello,Sen,SD-040,R,0
1168360,11213,James Brewster,Sen,SD-045,D,1
1168360,467,Patrick Browne,Sen,SD-016,R,1
1168360,931,Steven Santarsiero,Sen,SD-010,D,1
1168360,898,Lawrence Farnese,Sen,SD-001,D,0
1168360,902,Elder Vogel,Sen,SD-047,R,0
1168360,896,Richard Alloway,Sen,SD-033,R,1
1168360,511,Anthony Williams,Sen,SD-008,D,0
1168360,21535,Dave Arnold,Sen,SD-048,R,0
1168360,476,Michael Folmer,Sen,SD-048,R,1
1168360,504,Robert Tomlinson,Sen,SD-006,R,0
1168360,16869,Patrick Stefano,Sen,SD-032,R,0
1168360,14166,Michael Regan,Sen,SD-031,R,1
1168360,16957,Arthur Haywood,Sen,SD-004,D,1
1168360,277,Michele Brooks,Sen,SD-050,R,1
1168360,903,Kim Ward,Sen,SD-039,R,1
1168360,13010,Judy Schwank,Sen,SD-011,D,1
1168360,11539,John Blake,Sen,SD-022,D,1
1168360,466,Lisa Boscola,Sen,SD-018,D,0
1168360,500,Joseph Scarnati,Sen,SD-025,R,1
1168360,18795,Wayne Langerholc,Sen,SD-035,R,0
1168360,18946,Scott Martin,Sen,SD-013,R,1
1168360,21372,Doug Mastriano,Sen,SD-033,R,0
1168360,353,Daylin Leach,Sen,SD-017,D,0
1168360,11527,Ryan Aument,Sen,SD-036,R,1
1168360,21371,Joe Pittman,Sen,SD-041,R,0
1168360,481,Vincent Hughes,Sen,SD-007,D,0
1168360,503,Christine Tartaglione,Sen,SD-002,D,1
1168360,16956,Camera Bartolotta,Sen,SD-046,R,0
1171663,424,Mario Scavello,Sen,SD-040,R,0
1171663,20816,Katie Muth,Sen,SD-044,D,0
1171663,503,Christine Tartaglione,Sen,SD-002,D,1
1171663,931,Steven Santarsiero,Sen,SD-010,D,1
1171663,504,Robert Tomlinson,Sen,SD-006,R,0
1171663,16869,Patrick Stefano,Sen,SD-032,R,1
1171663,16956,Camera Bartolotta,Sen,SD-046,R,0
1171663,11527,Ryan Aument,Sen,SD-036,R,0
1171663,262,David Argall,Sen,SD-029,R,1
1171663,353,Daylin Leach,Sen,SD-017,D,0
1171663,481,Vincent Hughes,Sen,SD-007,D,0
1171663,500,Joseph Scarnati,Sen,SD-025,R,0
1171663,277,Michele Brooks,Sen,SD-050,R,0
1171663,18946,Scott Martin,Sen,SD-013,R,1
1171663,477,Wayne Fontana,Sen,SD-042,D,1
1171663,479,John Gordner,Sen,SD-027,R,0
1171663,339,Scott Hutchinson,Sen,SD-021,R,1
1171663,419,John Sabatina,Sen,SD-005,D,0
1171663,16870,Kristin Phillips-Hill,Sen,SD-028,R,1
1171663,20815,Timothy Kearney,Sen,SD-026,D,0
1171663,11213,James Brewster,Sen,SD-045,D,1
1171663,471,Andrew Dinniman,Sen,SD-019,D,1
1171663,20817,Lindsey Williams,Sen,SD-038,D,0
1171663,21371,Joe Pittman,Sen,SD-041,R,0
1171663,20563,Maria Collett,Sen,SD-012,D,0
1171663,347,Thomas Killion,Sen,SD-009,R,1
1171663,465,Lisa Baker,Sen,SD-020,R,1
1171663,508,Donald White,Sen,SD-041,R,0
1171663,14166,Michael Regan,Sen,SD-031,R,1
1171663,18900,Daniel Laughlin,Sen,SD-049,R,0
1171663,902,Elder Vogel,Sen,SD-047,R,0
1171663,16957,Arthur Haywood,Sen,SD-004,D,1
1171663,11539,John Blake,Sen,SD-022,D,0
1171663,21357,Pam Iovino,Sen,SD-037,D,1
1171663,463,John Yudichak,Sen,SD-014,D,1
1171663,903,Kim Ward,Sen,SD-039,R,0
1171663,13010,Judy Schwank,Sen,SD-011,D,0
1171663,466,Lisa Boscola,Sen,SD-018,D,0
1171663,511,Anthony Williams,Sen,SD-008,D,1
1171663,476,Michael Folmer,Sen,SD-048,R,0
1171663,934,Gene Yaw,Sen,SD-023,R,0
1171663,470,Jay Costa,Sen,SD-043,D,1
1171663,467,Patrick Browne,Sen,SD-016,R,1
1171663,21535,Dave Arnold,Sen,SD-048,R,0
1171663,896,Richard Alloway,Sen,SD-033,R,1
1171663,18795,Wayne Langerholc,Sen,SD-035,R,0
1171663,469,Jacob Corman,Sen,SD-034,R,0
1171663,18516,Sharif Street,Sen,SD-003,D,0
1171663,372,Robert Mensch,Sen,SD-024,R,1
1171663,21372,Doug Mastriano,Sen,SD-033,R,0
1171663,898,Lawrence Farnese,Sen,SD-001,D,0
1171663,17529,Judith Ward,Sen,SD-030,R,1
1171663,19038,Giovanni DiSanto,Sen,SD-015,R,0
1171842,934,Gene Yaw,Sen,SD-023,R,1
1171842,372,Robert Mensch,Sen,SD-024,R,1
1171842,500,Joseph Scarnati,Sen,SD-025,R,0
1171842,463,John Yudichak,Sen,SD-014,D,1
1171842,262,David Argall,Sen,SD-029,R,1
1171842,339,Scott Hutchinson,Sen,SD-021,R,0
1171842,18516,Sharif Street,Sen,SD-003,D,0
1171842,277,Michele Brooks,Sen,SD-050,R,0
1171842,481,Vincent Hughes,Sen,SD-007,D,0
1171842,504,Robert Tomlinson,Sen,SD-006,R,0
1171842,477,Wayne Fontana,Sen,SD-042,D,1
1171842,21372,Doug Mastriano,Sen,SD-033,R,0
1171842,18795,Wayne Langerholc,Sen,SD-035,R,0
1171842,466,Lisa Boscola,Sen,SD-018,D,1
1171842,419,John Sabatina,Sen,SD-005,D,0
1171842,424,Mario Scavello,Sen,SD-040,R,0
1171842,465,Lisa Baker,Sen,SD-020,R,1
1171842,20563,Maria Collett,Sen,SD-012,D,0
1171842,931,Steven Santarsiero,Sen,SD-010,D,0
1171842,20817,Lindsey Williams,Sen,SD-038,D,0
1171842,470,Jay Costa,Sen,SD-043,D,0
1171842,898,Lawrence Farnese,Sen,SD-001,D,1
1171842,476,Michael Folmer,Sen,SD-048,R,1
1171842,503,Christine Tartaglione,Sen,SD-002,D,0
1171842,508,Donald White,Sen,SD-041,R,0
1171842,16957,Arthur Haywood,Sen,SD-004,D,0
1171842,469,Jacob Corman,Sen,SD-034,R,0
1171842,903,Kim Ward,Sen,SD-039,R,0
1171842,11539,John Blake,Sen,SD-022,D,1
1171842,20816,Katie Muth,Sen,SD-044,D,1
1171842,16870,Kristin Phillips-Hill,Sen,SD-028,R,1
1171842,896,Richard Alloway,Sen,SD-033,R,1
1171842,19038,Giovanni DiSanto,Sen,SD-015,R,0
1171842,14166,Michael Regan,Sen,SD-031,R,0
1171842,11213,James Brewster,Sen,SD-045,D,0
1171842,353,Daylin Leach,Sen,SD-017,D,1
1171842,347,Thomas Killion,Sen,SD-009,R,1
1171842,16956,Camera Bartolotta,Sen,SD-046,R,1
1171842,467,Patrick Browne,Sen,SD-016,R,0
1171842,21357,Pam Iovino,Sen,SD-037,D,0
1171842,20815,Timothy Kearney,Sen,SD-026,D,0
1171842,511,Anthony Williams,Sen,SD-008,D,0
1171842,471,Andrew Dinniman,Sen,SD-019,D,0
1171842,16869,Patrick Stefano,Sen,SD-032,R,0
1171842,21371,Joe Pittman,Sen,SD-041,R,0
1171842,902,Elder Vogel,Sen,SD-047,R,0
1171842,21535,Dave Arnold,Sen,SD-048,R,0
1171842,13010,Judy Schwank,Sen,SD-011,D,0
1171842,18900,Daniel Laughlin,Sen,SD-049,R,1
1171842,18946,Scott Martin,Sen,SD-013,R,1
1171842,479,John Gordner,Sen,SD-027,R,1
1171842,11527,Ryan Aument,Sen,SD-036,R,1
1171842,17529,Judith Ward,Sen,SD-030,R,1
1174092,11539,John Blake,Sen,SD-022,D,0
1174092,21357,Pam Iovino,Sen,SD-037,D,0
1174092,20563,Maria Collett,Sen,SD-012,D,0
1174092,21372,Doug Mastriano,Sen,SD-033,R,0
1174092,503,Christine Tartaglione,Sen,SD-002,D,0
1174092,16957,Arthur Haywood,Sen,SD-004,D,0
1174092,16869,Patrick Stefano,Sen,SD-032,R,0
1174092,511,Anthony Williams,Sen,SD-008,D,0
1174092,18946,Scott Martin,Sen,SD-013,R,0
1174092,465,Lisa Baker,Sen,SD-020,R,0
1174092,19038,Giovanni DiSanto,Sen,SD-015,R,0
1174092,471,Andrew Dinniman,Sen,SD-019,D,0
1174092,508,Donald White,Sen,SD-041,R,0
1174092,16956,Camera Bartolotta,Sen,SD-046,R,0
1174092,14166,Michael Regan,Sen,SD-031,R,0
1174092,20817,Lindsey Williams,Sen,SD-038,D,0
1174092,500,Joseph Scarnati,Sen,SD-025,R,0
1174092,11527,Ryan Aument,Sen,SD-036,R,0
1174092,479,John Gordner,Sen,SD-027,R,0
1174092,477,Wayne Fontana,Sen,SD-042,D,0
1174092,21371,Joe Pittman,Sen,SD-041,R,0
1174092,469,Jacob Corman,Sen,SD-034,R,0
1174092,902,Elder Vogel,Sen,SD-047,R,0
1174092,16870,Kristin Phillips-Hill,Sen,SD-028,R,0
1174092,20816,Katie Muth,Sen,SD-044,D,0
1174092,476,Michael Folmer,Sen,SD-048,R,0
1174092,467,Patrick Browne,Sen,SD-016,R,0
1174092,17529,Judith Ward,Sen,SD-030,R,0
1174092,898,Lawrence Farnese,Sen,SD-001,D,0
1174092,934,Gene Yaw,Sen,SD-023,R,0
1174092,481,Vincent Hughes,Sen,SD-007,D,0
1174092,466,Lisa Boscola,Sen,SD-018,D,0
1174092,353,Daylin Leach,Sen,SD-017,D,0
1174092,21535,Dave Arnold,Sen,SD-048,R,0
1174092,262,David Argall,Sen,SD-029,R,0
1174092,931,Steven Santarsiero,Sen,SD-010,D,0
1174092,18516,Sharif Street,Sen,SD-003,D,0
1174092,504,Robert Tomlinson,Sen,SD-006,R,0
1174092,18900,Daniel Laughlin,Sen,SD-049,R,0
1174092,339,Scott Hutchinson,Sen,SD-021,R,0
1174092,903,Kim Ward,Sen,SD-039,R,0
1174092,463,John Yudichak,Sen,SD-014,D,0
1174092,13010,Judy Schwank,Sen,SD-011,D,0
1174092,372,Robert Mensch,Sen,SD-024,R,0
1174092,419,John Sabatina,Sen,SD-005,D,0
1174092,11213,James Brewster,Sen,SD-045,D,0
1174092,277,Michele Brooks,Sen,SD-050,R,0
1174092,20815,Timothy Kearney,Sen,SD-026,D,0
1174092,347,Thomas Killion,Sen,SD-009,R,0
1174092,18795,Wayne Langerholc,Sen,SD-035,R,1
1174092,470,Jay Costa,Sen,SD-043,D,0
1174092,896,Richard Alloway,Sen,SD-033,R,0
1174092,424,Mario Scavello,Sen,SD-040,R,0
1175237,372,Robert Mensch,Sen,SD-024,R,0
1175237,470,Jay Costa,Sen,SD-043,D,1
1175237,21535,Dave Arnold,Sen,SD-048,R,0
1175237,21371,Joe Pittman,Sen,SD-041,R,0
1175237,934,Gene Yaw,Sen,SD-023,R,0
1175237,20815,Timothy Kearney,Sen,SD-026,D,0
1175237,20816,Katie Muth,Sen,SD-044,D,0
1175237,18946,Scott Martin,Sen,SD-013,R,0
1175237,11527,Ryan Aument,Sen,SD-036,R,0
1175237,16869,Patrick Stefano,Sen,SD-032,R,0
1175237,13010,Judy Schwank,Sen,SD-011,D,1
1175237,481,Vincent Hughes,Sen,SD-007,D,0
1175237,347,Thomas Killion,Sen,SD-009,R,0
1175237,898,Lawrence Farnese,Sen,SD-001,D,0
1175237,503,Christine Tartaglione,Sen,SD-002,D,0
1175237,469,Jacob Corman,Sen,SD-034,R,0
1175237,20817,Lindsey Williams,Sen,SD-038,D,1
1175237,463,John Yudichak,Sen,SD-014,D,1
1175237,471,Andrew Dinniman,Sen,SD-019,D,0
1175237,14166,Michael Regan,Sen,SD-031,R,1
1175237,903,Kim Ward,Sen,SD-039,R,0
1175237,467,Patrick Browne,Sen,SD-016,R,0
1175237,479,John Gordner,Sen,SD-027,R,0
1175237,16956,Camera Bartolotta,Sen,SD-046,R,0
1175237,16957,Arthur Haywood,Sen,SD-004,D,0
1175237,11539,John Blake,Sen,SD-022,D,0
1175237,18795,Wayne Langerholc,Sen,SD-035,R,0
1175237,476,Michael Folmer,Sen,SD-048,R,0
1175237,508,Donald White,Sen,SD-041,R,0
1175237,931,Steven Santarsiero,Sen,SD-010,D,0
1175237,18900,Daniel Laughlin,Sen,SD-049,R,0
1175237,339,Scott Hutchinson,Sen,SD-021,R,1
1175237,18516,Sharif Street,Sen,SD-003,D,0
1175237,21372,Doug Mastriano,Sen,SD-033,R,0
1175237,19038,Giovanni DiSanto,Sen,SD-015,R,0
1175237,262,David Argall,Sen,SD-029,R,0
1175237,902,Elder Vogel,Sen,SD-047,R,0
1175237,419,John Sabatina,Sen,SD-005,D,0
1175237,500,Joseph Scarnati,Sen,SD-025,R,0
1175237,465,Lisa Baker,Sen,SD-020,R,1
1175237,21357,Pam Iovino,Sen,SD-037,D,0
1175237,353,Daylin Leach,Sen,SD-017,D,0
1175237,277,Michele Brooks,Sen,SD-050,R,0
1175237,17529,Judith Ward,Sen,SD-030,R,1
1175237,511,Anthony Williams,Sen,SD-008,D,0
1175237,11213,James Brewster,Sen,SD-045,D,0
1175237,477,Wayne Fontana,Sen,SD-042,D,0
1175237,466,Lisa Boscola,Sen,SD-018,D,0
1175237,896,Richard Alloway,Sen,SD-033,R,0
1175237,16870,Kristin Phillips-Hill,Sen,SD-028,R,1
1175237,504,Robert Tomlinson,Sen,SD-006,R,0
1175237,424,Mario Scavello,Sen,SD-040,R,0
1175237,20563,Maria Collett,Sen,SD-012,D,0
1175297,20815,Timothy Kearney,Sen,SD-026,D,0
1175297,21357,Pam Iovino,Sen,SD-037,D,0
1175297,21535,Dave Arnold,Sen,SD-048,R,0
1175297,463,John Yudichak,Sen,SD-014,D,1
1175297,20816,Katie Muth,Sen,SD-044,D,0
1175297,898,Lawrence Farnese,Sen,SD-001,D,0
1175297,18516,Sharif Street,Sen,SD-003,D,0
1175297,18795,Wayne Langerholc,Sen,SD-035,R,0
1175297,902,Elder Vogel,Sen,SD-047,R,0
1175297,21372,Doug Mastriano,Sen,SD-033,R,0
1175297,20817,Lindsey Williams,Sen,SD-038,D,1
1175297,477,Wayne Fontana,Sen,SD-042,D,0
1175297,465,Lisa Baker,Sen,SD-020,R,1
1175297,353,Daylin Leach,Sen,SD-017,D,0
1175297,21371,Joe Pittman,Sen,SD-041,R,0
1175297,339,Scott Hutchinson,Sen,SD-021,R,0
1175297,262,David Argall,Sen,SD-029,R,0
1175297,466,Lisa Boscola,Sen,SD-018,D,0
1175297,419,John Sabatina,Sen,SD-005,D,0
1175297,470,Jay Costa,Sen,SD-043,D,1
1175297,20563,Maria Collett,Sen,SD-012,D,0
1175297,347,Thomas Killion,Sen,SD-009,R,0
1175297,469,Jacob Corman,Sen,SD-034,R,0
1175297,481,Vincent Hughes,Sen,SD-007,D,0
1175297,13010,Judy Schwank,Sen,SD-011,D,1
1175297,471,Andrew Dinniman,Sen,SD-019,D,0
1175297,277,Michele Brooks,Sen,SD-050,R,0
1175297,16869,Patrick Stefano,Sen,SD-032,R,0
1175297,896,Richard Alloway,Sen,SD-033,R,0
1175297,467,Patrick Browne,Sen,SD-016,R,0
1175297,479,John Gordner,Sen,SD-027,R,1
1175297,19038,Giovanni DiSanto,Sen,SD-015,R,0
1175297,11213,James Brewster,Sen,SD-045,D,0
1175297,14166,Michael Regan,Sen,SD-031,R,1
1175297,16957,Arthur Haywood,Sen,SD-004,D,0
1175297,424,Mario Scavello,Sen,SD-040,R,0
1175297,903,Kim Ward,Sen,SD-039,R,1
1175297,934,Gene Yaw,Sen,SD-023,R,1
1175297,11527,Ryan Aument,Sen,SD-036,R,0
1175297,476,Michael Folmer,Sen,SD-048,R,0
1175297,18946,Scott Martin,Sen,SD-013,R,0
1175297,11539,John Blake,Sen,SD-022,D,0
1175297,931,Steven Santarsiero,Sen,SD-010,D,0
1175297,18900,Daniel Laughlin,Sen,SD-049,R,0
1175297,500,Joseph Scarnati,Sen,SD-025,R,0
1175297,504,Robert Tomlinson,Sen,SD-006,R,0
1175297,372,Robert Mensch,Sen,SD-024,R,0
1175297,503,Christine Tartaglione,Sen,SD-002,D,0
1175297,17529,Judith Ward,Sen,SD-030,R,1
1175297,508,Donald White,Sen,SD-041,R,0
1175297,511,Anthony Williams,Sen,SD-008,D,0
1175297,16870,Kristin Phillips-Hill,Sen,SD-028,R,1
1175297,16956,Camera Bartolotta,Sen,SD-046,R,0
1175358,896,Richard Alloway,Sen,SD-033,R,0
1175358,11539,John Blake,Sen,SD-022,D,0
1175358,20563,Maria Collett,Sen,SD-012,D,0
1175358,17529,Judith Ward,Sen,SD-030,R,0
1175358,465,Lisa Baker,Sen,SD-020,R,0
1175358,21372,Doug Mastriano,Sen,SD-033,R,0
1175358,424,Mario Scavello,Sen,SD-040,R,0
1175358,469,Jacob Corman,Sen,SD-034,R,0
1175358,21535,Dave Arnold,Sen,SD-048,R,0
1175358,479,John Gordner,Sen,SD-027,R,1
1175358,470,Jay Costa,Sen,SD-043,D,0
1175358,503,Christine Tartaglione,Sen,SD-002,D,0
1175358,419,John Sabatina,Sen,SD-005,D,0
1175358,353,Daylin Leach,Sen,SD-017,D,0
1175358,463,John Yudichak,Sen,SD-014,D,0
1175358,504,Robert Tomlinson,Sen,SD-006,R,0
1175358,20817,Lindsey Williams,Sen,SD-038,D,0
1175358,467,Patrick Browne,Sen,SD-016,R,0
1175358,13010,Judy Schwank,Sen,SD-011,D,0
1175358,21357,Pam Iovino,Sen,SD-037,D,0
1175358,500,Joseph Scarnati,Sen,SD-025,R,0
1175358,277,Michele Brooks,Sen,SD-050,R,0
1175358,347,Thomas Killion,Sen,SD-009,R,0
1175358,11213,James Brewster,Sen,SD-045,D,0
1175358,19038,Giovanni DiSanto,Sen,SD-015,R,0
1175358,18900,Daniel Laughlin,Sen,SD-049,R,0
1175358,20816,Katie Muth,Sen,SD-044,D,0
1175358,476,Michael Folmer,Sen,SD-048,R,0
1175358,20815,Timothy Kearney,Sen,SD-026,D,0
1175358,511,Anthony Williams,Sen,SD-008,D,0
1175358,339,Scott Hutchinson,Sen,SD-021,R,0
1175358,508,Donald White,Sen,SD-041,R,0
1175358,18795,Wayne Langerholc,Sen,SD-035,R,0
1175358,481,Vincent Hughes,Sen,SD-007,D,0
1175358,16956,Camera Bartolotta,Sen,SD-046,R,0
1175358,471,Andrew Dinniman,Sen,SD-019,D,0
1175358,21371,Joe Pittman,Sen,SD-041,R,0
1175358,934,Gene Yaw,Sen,SD-023,R,0
1175358,477,Wayne Fontana,Sen,SD-042,D,0
1175358,16957,Arthur Haywood,Sen,SD-004,D,0
1175358,18946,Scott Martin,Sen,SD-013,R,0
1175358,262,David Argall,Sen,SD-029,R,0
1175358,903,Kim Ward,Sen,SD-039,R,0
1175358,466,Lisa Boscola,Sen,SD-018,D,0
1175358,898,Lawrence Farnese,Sen,SD-001,D,0
1175358,14166,Michael Regan,Sen,SD-031,R,0
1175358,372,Robert Mensch,Sen,SD-024,R,0
1175358,902,Elder Vogel,Sen,SD-047,R,0
1175358,11527,Ryan Aument,Sen,SD-036,R,0
1175358,931,Steven Santarsiero,Sen,SD-010,D,0
1175358,18516,Sharif Street,Sen,SD-003,D,0
1175358,16870,Kristin Phillips-Hill,Sen,SD-028,R,0
1175358,16869,Patrick Stefano,Sen,SD-032,R,0
1175432,347,Thomas Killion,Sen,SD-009,R,1
1175432,424,Mario Scavello,Sen,SD-040,R,1
1175432,20815,Timothy Kearney,Sen,SD-026,D,1
1175432,479,John Gordner,Sen,SD-027,R,1
1175432,419,John Sabatina,Sen,SD-005,D,1
1175432,20816,Katie Muth,Sen,SD-044,D,0
1175432,465,Lisa Baker,Sen,SD-020,R,1
1175432,19038,Giovanni DiSanto,Sen,SD-015,R,1
1175432,466,Lisa Boscola,Sen,SD-018,D,1
1175432,339,Scott Hutchinson,Sen,SD-021,R,1
1175432,896,Richard Alloway,Sen,SD-033,R,1
1175432,508,Donald White,Sen,SD-041,R,1
1175432,13010,Judy Schwank,Sen,SD-011,D,1
1175432,11539,John Blake,Sen,SD-022,D,1
1175432,372,Robert Mensch,Sen,SD-024,R,1
1175432,467,Patrick Browne,Sen,SD-016,R,1
1175432,934,Gene Yaw,Sen,SD-023,R,1
1175432,18900,Daniel Laughlin,Sen,SD-049,R,1
1175432,11213,James Brewster,Sen,SD-045,D,1
1175432,20817,Lindsey Williams,Sen,SD-038,D,0
1175432,21371,Joe Pittman,Sen,SD-041,R,0
1175432,16957,Arthur Haywood,Sen,SD-004,D,1
1175432,18795,Wayne Langerholc,Sen,SD-035,R,1
1175432,471,Andrew Dinniman,Sen,SD-019,D,1
1175432,18946,Scott Martin,Sen,SD-013,R,1
1175432,898,Lawrence Farnese,Sen,SD-001,D,1
1175432,481,Vincent Hughes,Sen,SD-007,D,1
1175432,14166,Michael Regan,Sen,SD-031,R,0
1175432,477,Wayne Fontana,Sen,SD-042,D,1
1175432,504,Robert Tomlinson,Sen,SD-006,R,1
1175432,20563,Maria Collett,Sen,SD-012,D,1
1175432,470,Jay Costa,Sen,SD-043,D,1
1175432,16956,Camera Bartolotta,Sen,SD-046,R,1
1175432,902,Elder Vogel,Sen,SD-047,R,1
1175432,262,David Argall,Sen,SD-029,R,1
1175432,16869,Patrick Stefano,Sen,SD-032,R,1
1175432,11527,Ryan Aument,Sen,SD-036,R,1
1175432,277,Michele Brooks,Sen,SD-050,R,1
1175432,353,Daylin Leach,Sen,SD-017,D,1
1175432,463,John Yudichak,Sen,SD-014,D,1
1175432,21357,Pam Iovino,Sen,SD-037,D,0
1175432,17529,Judith Ward,Sen,SD-030,R,1
1175432,511,Anthony Williams,Sen,SD-008,D,1
1175432,503,Christine Tartaglione,Sen,SD-002,D,1
1175432,18516,Sharif Street,Sen,SD-003,D,0
1175432,931,Steven Santarsiero,Sen,SD-010,D,1
1175432,21372,Doug Mastriano,Sen,SD-033,R,0
1175432,21535,Dave Arnold,Sen,SD-048,R,0
1175432,500,Joseph Scarnati,Sen,SD-025,R,1
1175432,16870,Kristin Phillips-Hill,Sen,SD-028,R,1
1175432,469,Jacob Corman,Sen,SD-034,R,1
1175432,903,Kim Ward,Sen,SD-039,R,1
1175432,476,Michael Folmer,Sen,SD-048,R,1
1177873,18516,Sharif Street,Sen,SD-003,D,0
1177873,13010,Judy Schwank,Sen,SD-011,D,1
1177873,419,John Sabatina,Sen,SD-005,D,0
1177873,11213,James Brewster,Sen,SD-045,D,1
1177873,20563,Maria Collett,Sen,SD-012,D,1
1177873,16869,Patrick Stefano,Sen,SD-032,R,1
1177873,508,Donald White,Sen,SD-041,R,0
1177873,20815,Timothy Kearney,Sen,SD-026,D,0
1177873,20816,Katie Muth,Sen,SD-044,D,0
1177873,16956,Camera Bartolotta,Sen,SD-046,R,1
1177873,934,Gene Yaw,Sen,SD-023,R,0
1177873,347,Thomas Killion,Sen,SD-009,R,1
1177873,277,Michele Brooks,Sen,SD-050,R,0
1177873,11527,Ryan Aument,Sen,SD-036,R,0
1177873,372,Robert Mensch,Sen,SD-024,R,1
1177873,476,Michael Folmer,Sen,SD-048,R,1
1177873,14166,Michael Regan,Sen,SD-031,R,0
1177873,463,John Yudichak,Sen,SD-014,D,0
1177873,931,Steven Santarsiero,Sen,SD-010,D,0
1177873,339,Scott Hutchinson,Sen,SD-021,R,0
1177873,471,Andrew Dinniman,Sen,SD-019,D,1
1177873,21372,Doug Mastriano,Sen,SD-033,R,0
1177873,902,Elder Vogel,Sen,SD-047,R,0
1177873,470,Jay Costa,Sen,SD-043,D,1
1177873,424,Mario Scavello,Sen,SD-040,R,1
1177873,18795,Wayne Langerholc,Sen,SD-035,R,1
1177873,18900,Daniel Laughlin,Sen,SD-049,R,1
1177873,469,Jacob Corman,Sen,SD-034,R,0
1177873,262,David Argall,Sen,SD-029,R,1
1177873,477,Wayne Fontana,Sen,SD-042,D,1
1177873,353,Daylin Leach,Sen,SD-017,D,1
1177873,19038,Giovanni DiSanto,Sen,SD-015,R,0
1177873,503,Christine Tartaglione,Sen,SD-002,D,0
1177873,17529,Judith Ward,Sen,SD-030,R,1
1177873,465,Lisa Baker,Sen,SD-020,R,1
1177873,466,Lisa Boscola,Sen,SD-018,D,1
1177873,479,John Gordner,Sen,SD-027,R,0
1177873,467,Patrick Browne,Sen,SD-016,R,1
1177873,481,Vincent Hughes,Sen,SD-007,D,0
1177873,16870,Kristin Phillips-Hill,Sen,SD-028,R,0
1177873,20817,Lindsey Williams,Sen,SD-038,D,0
1177873,21357,Pam Iovino,Sen,SD-037,D,0
1177873,898,Lawrence Farnese,Sen,SD-001,D,1
1177873,21535,Dave Arnold,Sen,SD-048,R,0
1177873,504,Robert Tomlinson,Sen,SD-006,R,0
1177873,16957,Arthur Haywood,Sen,SD-004,D,1
1177873,21371,Joe Pittman,Sen,SD-041,R,0
1177873,903,Kim Ward,Sen,SD-039,R,0
1177873,511,Anthony Williams,Sen,SD-008,D,0
1177873,500,Joseph Scarnati,Sen,SD-025,R,0
1177873,11539,John Blake,Sen,SD-022,D,1
